AssetCode,ParentAssetCode,AssetType,AssetName,ParentAssetName,MarketName,AxiometricsSubMarketName,AxioMarketSubmarketID,AxioMarketID,AxiometricsSubMarketID,AxiometricsPropertyNumber,StateCode,InvestmentStrategy,IsTaxCredit,IsRecapitalization,AcquisitionType,IsInDevelopment,IsSeniorHousing,Portfolio,SubPortfolio,FundName,StabilizationStatus,ActualStabilizationDate,AssetClass,oslPropertyID,oslSubPropertyNumberID,UltiProLocationCode,AverageBuildYear,CurrentUnitCount,PlannedUnitCount,AcquisitionDate,SaleDate,FirstFullMonthID,LastFullMonthID,AssetLegalName,AssetTaxID,AssetAddress,City,ZIPCode,AssetPhone,AssetPhone2,AssetEmail,AssetURL,EmpManagingDirector,EmpEVP,EmpDirectorOfInvestments,EmpDirectorOfOperations,EmpCommunityManager,EmpRegionalFacilitiesManager,EmpRegionalMarketingManager,EmpPropertyAssistantController,EmpRevenueManager,EmpRegionalCFDManager,EmpRegionalPestManager,EmpRegionalLandscapingManager,EmpSeniorRegionalFacilitiesManager,IsCurrentOSLPropertyID,osaEntityID,TotalHardCosts,AxiometricsMSAID,AssetStyle,DistinctCurrentUnitCount,InitialEntityAssetCode,InitialEntityAcquisitionDate,OccupancyStabilizationDate,IsActiveProperty,EquityPartner1,EquityPartner2,IsUnitReno,AcquisitionDevelopmentFee,ConstructionManagementFee,PropertyManagementFee,AssetManagementFeeBasis,AssetManagementFeeAmount,DueDiligenceFee,DesignFeeBasis,DesignFeeAmount,SupportServiceFeePerUnitAnnual,MarketingSoftwareFeePerUnitAnnual,AdminSoftwareFeePerUnitAnnual,LicensingFeePerUnitMonthly,EquityPartnerConcat,SameStoreSale,FunnelGroupId
"brisoef75056",,"Property","Cortland One Twenty One","Cortland One Twenty One","Dallas-Plano-Irving, TX","The Colony/Far North Carrollton","19124-25","19124",25,5011,"TX","Core-Plus",False,True,"Acquisition",0,False,"CGI","CGI","Cortland Growth and Income Fund","Stabilized",2017-10-03 00:00:00.0000000,"B",3096179,1,2129,1998.000000,327,,2018-12-14 00:00:00.0000000,,201310,202501,,,"4777 Memorial Dr","The Colony","75056-2811","(972) 435-6029","","onetwentyone@cortland.com","cortland.com/one-twenty-one","Kerry Crowley","Kyle Bateh","Michael Dunn","Katie Roberts","Julissa Alvarado","David Staine","Makaylin Taylor","Stacie Moore","Ruchi Naik","Micheal Cole","David Demartino","Jeff Hartert","Nicholas Williamson",True,"bristoloef",1303400,19124,"Garden-Style",327.00000000917487,"bris75056",2013-09-04 00:00:00.0000000,2017-10-03 00:00:00.0000000,1,"CGI",,True,,,0.0275,,,,,,,,,,"CGI",1,1425
"corch75056",,"Property","Cortland at Castle Hills","Cortland at Castle Hills","Dallas-Plano-Irving, TX","The Colony/Far North Carrollton","19124-25","19124",25,10270447,"TX","Core-plus",False,False,"Acquisition",0,False,"Stand-alone","N/A","CP Fund VI","Non-Stabilized",,"A",5354127,1,,2023.000000,299,300,2024-06-11 00:00:00.0000000,,202407,202501,"E SH 121 Business TX Partners, LP","99-3102906","2040 E State Highway 121","Lewisville","75056-7065","(469) 751-4960","","castlehillsdistro@cortland.com","https://cortland.com/apartments/cortland-at-castle","Kerry Crowley","Kyle Bateh","Sarah Cannon","Katie Roberts","Julissa Alvarado","David Staine","Makaylin Taylor","Rosanne Ippolito","N/A","Brandon Martinez","David Demartino","Jeff Hartert","Nicholas Williamson",True,"castlehills",1199139,19124,"Mid-rise",299.00000000109628,"corch75056",2024-06-11 00:00:00.0000000,,1,"Fund VI",,False,,,,,,,,,,,,,"Fund VI",0,5959
"presahB75093",,"Property","Cortland Arbor Hills","Cortland Arbor Hills","Dallas-Plano-Irving, TX","West Plano","19124-26","19124",26,5475,"TX","Value-Add",False,False,"Acquisition",0,False,"Portfolio 22","Portfolio 22 - Syndicate",,"Stabilized",2022-10-06 00:00:00.0000000,"B",4559217,1,3013,1998.000000,329,,2021-11-03 00:00:00.0000000,,201910,202501,"PURE PRESERVE APTS LLC","47-1576473","7001 W Parker Rd","Plano","75093-8614","(972) 597-8721","","arborhills@cortland.com","cortland.com/arbor-hills","Kerry Crowley","Kyle Bateh","Sarah Cannon","Katie Roberts","Caitlin Gilmore","David Staine","Makaylin Taylor","Lisa Jones","Ruchi Naik","N/A","David Demartino","Jeff Hartert","Nicholas Williamson",True,"arborhillsbro",5351225,19124,"Garden-Style",329.00000000420084,"presah75093",2019-09-27 00:00:00.0000000,2022-10-06 00:00:00.0000000,1,"Brothers","JVP",True,,,0.025000000000000001,,,,,,,,,,"Brothers | JVP",1,1406
"lints76021",,"Property","Cortland West Plano","Cortland West Plano","Dallas-Plano-Irving, TX","West Plano","19124-26","19124",26,34221,"TX","Value-Add",False,False,"Acquisition",0,False,"Port 24 - CBRE","Lincoln at Towne Square I","CP Fund V","Stabilized",2024-07-31 00:00:00.0000000,"B",4840670,1,4226,1999.000000,761,,2021-08-24 00:00:00.0000000,,202109,202501,"TX Apt 8205 Towne Main Drive, L.P. (DE) ","83-2361889 ","8205 Towne Main Dr","Plano","75024-2228","(469) 489-3433","","westplano@cortland.com","cortland.com/west-plano","Kerry Crowley","Kyle Bateh","Emily Ouyang","Chantal Matteson","Lauren Brown","David Staine","Makaylin Taylor","Nadeige Exavier","Jason Halpert","Micheal Cole","David Demartino","Jeff Hartert","Nicholas Williamson",True,"westplano",32129580.412844699,19124,"Garden-Style",761.0000000090007,"lints76021",2021-08-24 00:00:00.0000000,2024-07-31 00:00:00.0000000,1,"CBRE",,True,,,0.032500000000000001,"gross-revenue",0.014999999999999999,,,,220,,,,"CBRE",0,3065
"belv75025",,"Property","Cortland North Plano","Cortland North Plano","Dallas-Plano-Irving, TX","Central/East Plano","19124-27","19124",27,5476,"TX","Value-Add",False,False,"Acquisition",0,False,"Stand-alone","Bella Vida","CP Fund IV","Stabilized",2022-04-10 00:00:00.0000000,"B",4463075,1,2952,1998.000000,545,,2019-03-19 00:00:00.0000000,,201904,202501,,,"9601 Custer Rd","Plano","75025-7527","(214) 441-7783","","northplano@cortland.com","cortland.com/north-plano","Kerry Crowley","Kyle Bateh","Jonathan Nixon","Katie Roberts","Caitlin Gilmore","David Staine","Makaylin Taylor","Rosanne Ippolito","Ruchi Naik","Micheal Cole","David Demartino","Jeff Hartert","Nicholas Williamson",True,"bellavida",20047204.007599998,19124,"Garden-Style",545.000000001589,"belv75025",2019-03-19 00:00:00.0000000,2022-04-10 00:00:00.0000000,1,"Warba",,True,942500,1403304,0.025000000000000001,,0.014999999999999999,,,200000,130,102,119,0.40000000000000002,"Warba",1,1429
"jamsbre30043",,"Property","Cortland Sugarloaf","Cortland Sugarloaf","Atlanta-Sandy Springs-Roswell, GA","Northeast Gwinnett County","12060-34","12060",34,10365,"GA","Core-Plus",False,True,"Acquisition",0,False,"Acorn 1","Acorn 1",,"Stabilized",2017-08-09 00:00:00.0000000,"B",3789301,1,2131,2001.000000,405,,2020-02-28 00:00:00.0000000,,201601,202501,,"84-4601448","5375 Sugarloaf Pkwy","Lawrenceville","30043-5767","(404) 476-8057","","sugarloaf@cortland.com","cortland.com/sugarloaf","Tiffany Barnett","Michael Kolshak","David Wade","Brian Baker","Candice Johnson","Andrey Allicock","Natalie Ross","Renita Lott","Zack Knab","Michael Woodburn","Corey Pilkenton","John Oubre","Brandon Center",True,"sugarloafbre",,12060,"Garden-Style",405.00000000679648,"jams30043",2015-12-17 00:00:00.0000000,2017-08-09 00:00:00.0000000,1,"Blackstone",,True,,,0.025000000000000001,,0.0074999999999999997,,,,,,,,"Blackstone",1,1068
"corpet80915",,"Property","Cortland Peterson","Cortland Peterson","Colorado Springs, CO","East Colorado Springs","17820-2","17820",2,,"CO","N/A",False,False,"Development",1,False,"N/A","N/A",,"Non-Stabilized",,"A",,,,2024.500000,,294,2023-11-15 00:00:00.0000000,,202312,202501,"5704 Ella View CO Partners, LLC		",,"5704 Ella View","Colorado Springs","80915",,,,,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",False,,74244000,17820,"Garden-style",,"corpet80915",2023-11-15 00:00:00.0000000,,1,,,False,,,,,,,,,,,,,,0,
"corrockrim80919",,"Property","Cortland Rockrimmon","Cortland Rockrimmon","Colorado Springs, CO","North Colorado Springs","17820-4","17820",4,,"CO","Value-add",False,False,"Acquisition",0,False,"Stand-alone","Fund V Wholly-Owned","CP Fund V","Stabilized",2024-06-22 00:00:00.0000000,"B",4986175,1,4283,1996.000000,126,126,2022-07-19 00:00:00.0000000,,202208,202501,"Nora Point CO Partners, LLC","85-2361889","5965 Nora Pt","Colorado Springs","80919-3718","(719) 259-0908","","rockrimmon@cortland.com","www.cortland.com/rockrimmon","Mindi Hill","Michael Kolshak","Ben Campbell","Fallon Thompson","Grace Stevens","Junior Ibarra","Mary Zirbel","Lisa Jones","Jason Halpert","Jamison Gavin","David Demartino","Mitch Rice","Aaron Clausen",True,"rockrimmon",7818705,17820,"Garden-style",126.00000000806254,"corrockrim80919",2022-07-19 00:00:00.0000000,2024-06-22 00:00:00.0000000,1,"Fund V",,True,,,,,,,,,,,,,"Fund V",0,3856
"ams75034",,"Property","Cortland Legacy","Cortland Legacy","Dallas-Plano-Irving, TX","Frisco","19124-29","19124",29,42679,"TX","Core-Plus",False,False,"Acquisition",0,False,"Portfolio 22","Portfolio 22 - Retain",,"Stabilized",2020-01-04 00:00:00.0000000,"A",4559244,1,3011,2014.000000,395,,2019-09-27 00:00:00.0000000,,201910,202501,"PURE AS APTS LLC","47-4541521","5275 Town And Country Blvd","Frisco","75034-6223","(972) 687-7789","","legacy@cortland.com","www.cortland.com/legacy","Kerry Crowley","Kyle Bateh","Sarah Cannon","Katie Roberts","Ansley Pace","David Staine","Makaylin Taylor","Nadeige Exavier","Ruchi Naik","N/A","David Demartino","Jeff Hartert","Nicholas Williamson",True,"legacytx",3138869.8614500002,19124,"Mid-Rise",395.00000000302185,"ams75034",2019-09-27 00:00:00.0000000,2020-01-04 00:00:00.0000000,1,"JVP",,True,510368,153614,0.025000000000000001,"gross-revenue",0.0050000000000000001,24996,,70000,130,,,,"JVP",1,1426
"sovpr75035",,"Property","Cortland Preston North","Cortland Preston North","Dallas-Plano-Irving, TX","Frisco","19124-29","19124",29,79190,"TX","Core-Plus",False,False,"Acquisition",0,False,"Portfolio 20","Portfolio 20 III","CP Fund IV","Stabilized",2018-08-15 00:00:00.0000000,"A",4266918,1,121100,2017.000000,348,,2018-01-19 00:00:00.0000000,,201802,202501,"DD Preston Road LLC","47-1605030","9440 Stratton Dr","Frisco","75035-5331","(972) 736-8965","","prestonnorth@cortland.com","cortland.com/preston-north","Kerry Crowley","Kyle Bateh","Michael Dunn","Katie Roberts","Aaron Candate","David Staine","Makaylin Taylor","Jeff Brzinski","Ruchi Naik","Micheal Cole","David Demartino","Jeff Hartert","Nicholas Williamson",True,"preston",411255,19124,"Garden-Style",348.00000000726703,"sovpr75035",2018-01-19 00:00:00.0000000,2018-08-15 00:00:00.0000000,1,"Oaktree",,False,622864,28788,0.025000000000000001,"gross-revenue",0.014999999999999999,,,,,,,,"Oaktree",1,1430
"lantcB75013",,"Property","Cortland at Twin Creeks","Cortland at Twin Creeks","Dallas-Plano-Irving, TX","Allen/McKinney","19124-30","19124",30,15404,"TX","Value-Add",False,False,"Acquisition",0,False,"Portfolio 22","Portfolio 22 - Syndicate",,"Stabilized",2022-09-24 00:00:00.0000000,"B",4559210,1,3005,2002.000000,287,,2021-11-03 00:00:00.0000000,,201910,202501,"PURE LANSBROOK APTS LLC","81-4843839","505 Benton Dr","Allen","75013-6325","(972) 694-6166","","twincreeks@cortland.com","cortland.com/twin-creeks","Kerry Crowley","Kyle Bateh","Sarah Cannon","Katie Roberts","Kevin Clifton","David Staine","Makaylin Taylor","Lisa Jones","Ruchi Naik","Micheal Cole","David Demartino","Jeff Hartert","Nicholas Williamson",True,"twincreeksbro",4882209,19124,"Garden-Style",287.00000000360086,"lantc75013",2019-09-27 00:00:00.0000000,2022-09-24 00:00:00.0000000,1,"Brothers","JVP",True,,,0.025000000000000001,,0.0050000000000000001,,,135000,130,,,,"Brothers | JVP",1,1427
"corasRH75002",,"Property","Cortland Allen Station","Cortland Allen Station","Dallas-Plano-Irving, TX","Allen/McKinney","19124-30","19124",30,88890,"TX","Core-Plus",False,False,"Acquisition",0,False,"Stand-alone","Citron Allen Station","CP Fund V","Stabilized",2021-08-03 00:00:00.0000000,"B",4645678,1,3039,2019.000000,439,,2021-03-29 00:00:00.0000000,,202101,202501,"DD Andrews Parkway 10.495 LLC ","85-2361889","1400 Andrews Pkwy","Allen","75002-2898","(972) 945-8695","","allenstation@cortland.com","cortland.com/allen-station","Kerry Crowley","Kyle Bateh","Jonathan Nixon","Katie Roberts","Kevin Clifton","David Staine","Makaylin Taylor","Lisa Jones","Ruchi Naik","N/A","David Demartino","Jeff Hartert","Nicholas Williamson",True,"allenstationroundhil",1267613,19124,"Garden-Style",439.00000000521203,"coras75002",2020-12-18 00:00:00.0000000,2021-08-03 00:00:00.0000000,1,"Roundhill",,False,,,0.032500000000000001,,0.0050000000000000001,,,,220,,,,"Roundhill",1,2364
"oveda32118",,"Property","The Overlook at Daytona","The Overlook at Daytona","Deltona-Daytona Beach-Ormond Beach, FL","Daytona Beach","19660-1","19660",1,18707,"FL","Value-Add",False,False,"Acquisition",0,False,"Stand-alone","Fund V Wholly-Owned","CP Fund V","Non-Stabilized",,"B",4840727,1,4221,1961.000000,224,,2021-08-24 00:00:00.0000000,,202109,202501,"Daytona Seabreeze, LLC (DE) ","85-2361889 ","100 Seabreeze Blvd","Daytona Beach","32118-4057","(386) 866-3649","","overlookdaytona@cortland.com","cortland.com/overlook-daytona","Jeremy Landrum","Kyle Bateh","Clayton Doolittle","Christian Taboas","Holly Nelsen-Zvolanek","Jay Macias","Shannon Tomaszewski","Lisa Jones","SHARED - Kaitlin Dierks","N/A","David Demartino","Bob Senkarik","Brandon Center",True,"daytona",559778.81924999994,19660,"Mid-Rise",224.00000000281375,"oveda32118",2021-08-24 00:00:00.0000000,,1,"Fund V",,True,,,0.032500000000000001,"gross-revenue",,,,,220,,,,"Fund V",0,3060
"corch80203",,"Property","Cortland Cap Hill","Cortland Cap Hill","Denver-Aurora-Lakewood, CO","Five Points/Capitol Hill/Cherry Creek","19740-2","19740",2,75587,"CO","Value-Add",False,False,"Acquisition",0,False,"CGI","CGI","Cortland Growth and Income Fund","Stabilized",2021-07-31 00:00:00.0000000,"A",4775237,1,3075,2019.000000,196,,2021-04-21 00:00:00.0000000,,202105,202501,"Grant CO Partners LLC ","83-2495528 ","1200 Grant St","Denver","80203-2351","(720) 741-7256","","CapHill@cortland.com","cortland.com/cap-hill","Mindi Hill","Michael Kolshak","Ben Campbell","Fallon Thompson","SHARED - SHARED - Richard Savino","Junior Ibarra","Mary Zirbel","Stacie Moore","Joshua Bivens","N/A","David Demartino","Mitch Rice","Aaron Clausen",True,"caphill",1774781.6900203801,19740,"Mid-Rise",196.00000000461864,"corch80203",2021-04-21 00:00:00.0000000,2021-07-31 00:00:00.0000000,1,"CGI",,False,,,0.0275,,,,,,,,,,"CGI",1,2518
"colpo80206",,"Property","Cortland Congress Park","Cortland Congress Park","Denver-Aurora-Lakewood, CO","Five Points/Capitol Hill/Cherry Creek","19740-2","19740",2,24200,"CO","Value-Add",False,False,"Acquisition",0,False,"Stand-alone","Fund V Wholly-Owned","CP Fund V","Non-Stabilized",,"B",4840650,1,4219,2006.000000,189,,2021-08-24 00:00:00.0000000,,202109,202501,"901 Colorado CO Partners, LLC","81-0773220","901 Colorado Blvd","Denver","80206-4086","(720) 571-4617","","CongressPark@cortland.com","cortland.com/congress-park","Mindi Hill","Michael Kolshak","Ben Campbell","Fallon Thompson","Alex Dowd","Junior Ibarra","Mary Zirbel","Nadeige Exavier","Jason Halpert","N/A","David Demartino","Mitch Rice","Aaron Clausen",True,"coloradopointe",8139578.6067133704,19740,"Mid-Rise",189.00000000569548,"colpo80206",2021-08-24 00:00:00.0000000,,1,"Fund V",,True,,,0.032500000000000001,"gross-revenue",,,,,220,,,,"Fund V",0,3058
"balof80205",,"Property","Cortland on Blake","Cortland on Blake","Denver-Aurora-Lakewood, CO","Five Points/Capitol Hill/Cherry Creek","19740-2","19740",2,15770,"CO","Value-Add",False,False,"Acquisition",0,False,"CGI","CGI","Cortland Growth and Income Fund","Stabilized",2021-09-23 00:00:00.0000000,"B",4840647,1,4217,2003.000000,347,,2021-08-24 00:00:00.0000000,,202109,202501,"1451 24th CO Partners, LLC","81-0760687","1451 24th St","Denver","80205-2104","(720) 730-8331","","blake@cortland.com","cortland.com/blake","Mindi Hill","Michael Kolshak","Ben Campbell","Fallon Thompson","Kaylee Ruddy","Danny Sauer","Mary Zirbel","Maria Domingo","Joshua Bivens","N/A","David Demartino","Mitch Rice","Aaron Clausen",True,"ballpark",5370543.7609394398,19740,"Mid-Rise",347.00000000907767,"balof80205",2021-08-24 00:00:00.0000000,2021-09-23 00:00:00.0000000,1,"CGI",,True,,,0.0275,"gross-revenue",,,,,130,,,,"CGI",1,3056
"esttaara80234",,"Property","Cortland Westminster","Cortland Westminster","Denver-Aurora-Lakewood, CO","Westminster","19740-7","19740",7,15583,"CO","Core-plus",False,True,"Acquisition",0,False,"Stand-alone","Cortland Westminster","CP Fund V","Stabilized",2024-04-30 00:00:00.0000000,"C",4840694,1,4218,2003.000000,501,,2022-03-31 00:00:00.0000000,,202109,202501,,,"581 W 123rd Ave","Westminster","80234-1801","(720) 730-2491","","westminster@cortland.com","cortland.com/westminster","Mindi Hill","Michael Kolshak","Ben Campbell","Fallon Thompson","Edelle Rupp","Danny Sauer","Mary Zirbel","Nadeige Exavier","Jason Halpert","N/A","David Demartino","Mitch Rice","Aaron Clausen",True,"westminsterara",21784173.575283799,19740,"Garden-Style",501.00000000138959,"estta80234",2021-08-24 00:00:00.0000000,2024-04-30 00:00:00.0000000,1,"ARA",,True,,,0.032500000000000001,"gross-revenue",0.014999999999999999,,,,,,,,"ARA",0,3057
"citfoef80021",,"Property","Cortland at Coalton","Cortland at Coalton","Denver-Aurora-Lakewood, CO","Broomfield","19740-8","19740",8,10253665,"CO","Core-Plus",False,False,"Acquisition",0,False,"CGI","CGI","Cortland Growth and Income Fund","Stabilized",2021-05-30 00:00:00.0000000,"A",4645665,1,3031,2019.000000,195,,2020-05-13 00:00:00.0000000,,202006,202501,"DD Sumit Blvd LLC","81-5439011","501 Summit Blvd","Broomfield","80021-8350","(720) 463-7226","","coalton@cortland.com","cortland.com/coalton","Mindi Hill","Michael Kolshak","Ben Campbell","Fallon Thompson","Joseph Quinones","Danny Sauer","Mary Zirbel","Maria Domingo","Joshua Bivens","N/A","David Demartino","Mitch Rice","Aaron Clausen",True,"citronatflatirons",724560,19740,"Garden-Style",195.00000000705995,"citfoef80021",2020-05-13 00:00:00.0000000,2021-05-30 00:00:00.0000000,1,"CGI",,False,,,0.0275,,,,,,220,,,,"CGI",1,1567
"atra80021",,"Property","Cortland Broomfield","Cortland Broomfield","Denver-Aurora-Lakewood, CO","Broomfield","19740-8","19740",8,67038,"CO","Core-Plus",False,False,"Acquisition",0,False,"Portfolio 20","Portfolio 20 III","CP Fund IV","Stabilized",2018-04-26 00:00:00.0000000,"A",4266910,1,2400,2016.000000,238,,2017-12-19 00:00:00.0000000,,201801,202501,"DD Arista Partners LLC","80-0892087","11585 Destination Dr","Broomfield","80021-4281","(720) 613-9812","","broomfield@cortland.com","cortland.com/broomfield","Mindi Hill","Michael Kolshak","Ben Campbell","Fallon Thompson","Alyssa Combs","Danny Sauer","Mary Zirbel","Rosanne Ippolito","Joshua Bivens","N/A","David Demartino","Mitch Rice","Aaron Clausen",True,"arista",411255,19740,"Garden-Style",238.00000000618354,"atra80021",2017-12-19 00:00:00.0000000,2018-04-26 00:00:00.0000000,1,"Oaktree",,True,613689,28788,0.025000000000000001,"gross-revenue",0.014999999999999999,,,,,,,,"Oaktree",1,1369
"corf80020",,"Property","Cortland Flatirons","Cortland Flatirons","Denver-Aurora-Lakewood, CO","Broomfield","19740-8","19740",8,34040,"CO","Core-Plus",False,False,"Acquisition",0,False,"Stand-alone","Cortland Flatirons",,"Stabilized",2023-08-11 00:00:00.0000000,"B",4610739,1,3026,2010.000000,295,,2020-01-24 00:00:00.0000000,,202002,202501,"Via Varra CO Partners LLC","84-4248666","13585 Via Varra","Broomfield","80020-9781","(720) 575-2586","","flatirons@cortland.com","cortland.com/flatirons","Mindi Hill","Michael Kolshak","Ben Campbell","Fallon Thompson","Chris Newton","Danny Sauer","Mary Zirbel","Candice Davenport","Joshua Bivens","Mason Schmidt","David Demartino","Mitch Rice","Aaron Clausen",True,"flatirons",8078242.45636795,19740,"Garden-Style",295.00000000109378,"corf80020",2020-01-24 00:00:00.0000000,2023-08-11 00:00:00.0000000,1,"CBRE",,True,891000,,0.035000000000000003,,,,,,,,,,"CBRE",1,1375
"covri80233",,"Property","Cortland Covington Ridge","Cortland Covington Ridge","Denver-Aurora-Lakewood, CO","Thornton/Northglenn","19740-9","19740",9,5636,"CO","Value-Add",False,False,"Acquisition",0,False,"Port 24 - CBRE","Covington Ridge","CP Fund V","Stabilized",2024-02-13 00:00:00.0000000,"C",4840653,1,4220,1997.000000,215,,2021-08-24 00:00:00.0000000,,202109,202501,"Covington Ridge, L.P","85-2361889","10571 Colorado Blvd","Thornton","80233-3970","(303) 255-2227","","covingtonridge@cortland.com","cortland.com/covington-ridge","Mindi Hill","Michael Kolshak","Ben Campbell","Fallon Thompson","Scott Sand","Danny Sauer","Mary Zirbel","Lisa Jones","Joshua Bivens","Mason Schmidt","David Demartino","Mitch Rice","Aaron Clausen",True,"covingtonridge",9264476.1733588502,19740,"Garden-Style",215.00000000773693,"covri80233",2021-08-24 00:00:00.0000000,2024-02-13 00:00:00.0000000,1,"CBRE",,True,230499.64999999999,,0.032500000000000001,"gross-revenue",0.014999999999999999,,,,220,,,,"CBRE",0,3059
"lakgpbre280239",,"Property","Cortland Gateway Park","Cortland Gateway Park","Denver-Aurora-Lakewood, CO","Northeast Denver","19740-10","19740",10,11002,"CO","Core-Plus",False,True,"Acquisition",0,False,"Acorn 2","Acorn 2",,"Stabilized",2019-12-22 00:00:00.0000000,"B",4232618,1,2159,2001.000000,435,,2021-07-01 00:00:00.0000000,,201712,202501,,"86-3509372","4699 Kittredge St N","Denver","80239-5752","(720) 619-3161","","GatewayPark@cortland.com","www.cortlandgatewaypark.com","Mindi Hill","Michael Kolshak","Ben Campbell","Fallon Thompson","Magdelena Felix","Danny Sauer","Mary Zirbel","Renita Lott","Joshua Bivens","N/A","David Demartino","Mitch Rice","Aaron Clausen",True,"lakecrestbre",1272852,19740,"Garden-Style",435.000000006905,"lakgp80239",2017-11-21 00:00:00.0000000,2019-12-22 00:00:00.0000000,1,"Blackstone",,False,,,0.029999999999999999,"gross-revenue",0.0050000000000000001,,,,220,,,,"Blackstone",1,1370
"covccbre80231",,"Property","Cortland on Cherry Creek","Cortland on Cherry Creek","Denver-Aurora-Lakewood, CO","Southeast Denver","19740-12","19740",12,5674,"CO","Core-Plus",False,True,"Acquisition",0,False,"Acorn 1","Acorn 1",,"Stabilized",2021-01-13 00:00:00.0000000,"B",3862659,1,2078,1996.000000,379,,2020-02-28 00:00:00.0000000,,201603,202501,,"84-4601448","2234 S Trenton Way","Denver","80231-4199","(720) 619-3025","","cherrycreek@cortland.com","cortland.com/cherry-creek","Mindi Hill","Michael Kolshak","Ben Campbell","Fallon Thompson","Patty Gonzalez","Junior Ibarra","Mary Zirbel","Mindy Dollinger","Joshua Bivens","N/A","David Demartino","Mitch Rice","Aaron Clausen",True,"covingtonbre",,19740,"Garden-Style",379.00000000266857,"covcc80231",2016-02-25 00:00:00.0000000,2021-01-13 00:00:00.0000000,1,"Blackstone",,True,460125,385070,0.025000000000000001,"gross-revenue",0.0074999999999999997,,,,220,,,,"Blackstone",1,1373
